author.value,doc.value,title.value,versionOf.value,issuedAt.value,lab.value,labName.value,type.value,country.value,availableAt.value,nameAgg.value,nameAuth.value,address.value,citation.value
https://data.archives-ouvertes.fr/author/248161,https://data.archives-ouvertes.fr/document/hal-00296744v1,Bruno Martin,A single-copy minimal-time simulation of a torus of automata by a ring of automata,https://data.archives-ouvertes.fr/document/hal-00296744,2007-05-25,https://data.archives-ouvertes.fr/structure/59923,"Laboratoire d'Informatique, Signaux, et Systèmes de Sophia-Antipolis (I3S) / Equipe MC3",https://data.archives-ouvertes.fr/doctype/Article,France,,,Bruno Martin-- Claudine Peyrat. A single-copy minimal-time simulation of a torus of automata by a ring of automata. Discrete Applied Mathematics-- Elsevier-- 2007-- pp.2130-2139. &#x27E8;10.1014/j.dam.2007.05.019&#x27E9;. &#x27E8;hal-00296744&#x27E9;,Bruno Martin&https://data.archives-ouvertes.fr/author/248161&&Claudine Peyrat&https://data.archives-ouvertes.fr/author/322059,ART,en,Journal articles
https://data.archives-ouvertes.fr/author/248161,https://data.archives-ouvertes.fr/document/hal-00300231v1,Bruno Martin,A walsh exploration of elementary CA rules,https://data.archives-ouvertes.fr/document/hal-00300231,2008-02-01,https://data.archives-ouvertes.fr/structure/59923,"Laboratoire d'Informatique, Signaux, et Systèmes de Sophia-Antipolis (I3S) / Equipe MC3",https://data.archives-ouvertes.fr/doctype/Article,France,,,Bruno Martin. A walsh exploration of elementary CA rules. Journal of Cellular Automata-- Old City Publishing-- 2008-- 3 (2)-- pp.145-156. &#x27E8;hal-00300231&#x27E9;,Bruno Martin&https://data.archives-ouvertes.fr/author/248161,ART,en,Journal articles
https://data.archives-ouvertes.fr/author/248161,https://data.archives-ouvertes.fr/document/hal-01218448v1,Bruno Martin,An Intrinsically Universal Family of Causal Graph Dynamics,https://data.archives-ouvertes.fr/document/hal-01218448,2015-09-09,https://data.archives-ouvertes.fr/structure/59923,"Laboratoire d'Informatique, Signaux, et Systèmes de Sophia-Antipolis (I3S) / Equipe MC3",https://data.archives-ouvertes.fr/doctype/ConferencePaper,France,,,Simon Martiel-- Bruno Martin. An Intrinsically Universal Family of Causal Graph Dynamics. Machines-- Computations-- and Universality-- Sep 2015-- Famagusta-- Cyprus. pp.129-148-- &#x27E8;10.1007/978-3-319-23111-2_9&#x27E9;. &#x27E8;hal-01218448&#x27E9;,Bruno Martin&https://data.archives-ouvertes.fr/author/248161&&Simon Martiel&https://data.archives-ouvertes.fr/author/982984,COMM,en,Conference papers
https://data.archives-ouvertes.fr/author/248161,https://data.archives-ouvertes.fr/document/hal-00298560v1,Bruno Martin,Universal Simulations by Spatial Machines,https://data.archives-ouvertes.fr/document/hal-00298560,2007-07-19,https://data.archives-ouvertes.fr/structure/59923,"Laboratoire d'Informatique, Signaux, et Systèmes de Sophia-Antipolis (I3S) / Equipe MC3",https://data.archives-ouvertes.fr/doctype/Article,France,,,Bruno Martin. Universal Simulations by Spatial Machines. Journal of Cellular Automata-- Old City Publishing-- 2007-- 2 (3)-- pp.203-217. &#x27E8;hal-00298560&#x27E9;,Bruno Martin&https://data.archives-ouvertes.fr/author/248161,ART,en,Journal articles
https://data.archives-ouvertes.fr/author/248161,https://data.archives-ouvertes.fr/document/hal-01741411v1,Bruno Martin,Randomness with Cellular Automata,https://data.archives-ouvertes.fr/document/hal-01741411,2018-03-01,https://data.archives-ouvertes.fr/structure/59923,"Laboratoire d'Informatique, Signaux, et Systèmes de Sophia-Antipolis (I3S) / Equipe MC3",https://data.archives-ouvertes.fr/doctype/ConferencePaper,France,,,Bruno Martin. Randomness with Cellular Automata. Discrete Models of Complex Systems-- Mar 2018-- Orléans-- France. &#x27E8;hal-01741411&#x27E9;,Bruno Martin&https://data.archives-ouvertes.fr/author/248161,COMM,en,Conference papers
https://data.archives-ouvertes.fr/author/248161,https://data.archives-ouvertes.fr/document/hal-00826548v1,Bruno Martin,On radius 1 nontrivial reversible and number-conserving cellular automata,https://data.archives-ouvertes.fr/document/hal-00826548,2012-07-02,https://data.archives-ouvertes.fr/structure/59923,"Laboratoire d'Informatique, Signaux, et Systèmes de Sophia-Antipolis (I3S) / Equipe MC3",https://data.archives-ouvertes.fr/doctype/ConferencePaper,France,,,Bruno Martin-- R. Saito-- Katsunobu Imai. On radius 1 nontrivial reversible and number-conserving cellular automata. Reversible Computation-- Jul 2012-- Copenhagen-- Denmark. &#x27E8;hal-00826548&#x27E9;,R. Saito&https://data.archives-ouvertes.fr/author/853475&&Bruno Martin&https://data.archives-ouvertes.fr/author/248161&&Katsunobu Imai&https://data.archives-ouvertes.fr/author/344096,COMM,en,Conference papers
https://data.archives-ouvertes.fr/author/248161,https://data.archives-ouvertes.fr/document/hal-01217125v1,Bruno Martin,Computational Complexity of Avalanches in the Kadanoff Sandpile Model,https://data.archives-ouvertes.fr/document/hal-01217125,2012-01-01,https://data.archives-ouvertes.fr/structure/59923,"Laboratoire d'Informatique, Signaux, et Systèmes de Sophia-Antipolis (I3S) / Equipe MC3",https://data.archives-ouvertes.fr/doctype/Article,France,,,Eric Goles-- Bruno Martin-- Enrico Formenti. Computational Complexity of Avalanches in the Kadanoff Sandpile Model. Fundamenta Informaticae-- Polskie Towarzystwo Matematyczne-- 2012-- 115 (1)-- pp.107-124. &#x27E8;10.3233/FI-2012-643&#x27E9;. &#x27E8;hal-01217125&#x27E9;,Bruno Martin&https://data.archives-ouvertes.fr/author/248161&&Eric Goles&https://data.archives-ouvertes.fr/author/553515&&Enrico Formenti&https://data.archives-ouvertes.fr/author/46480,ART,en,Journal articles
https://data.archives-ouvertes.fr/author/248161,https://data.archives-ouvertes.fr/document/hal-01217199v1,Bruno Martin,On Goles’ universal machines: A computational point of view,https://data.archives-ouvertes.fr/document/hal-01217199,2013-09-16,https://data.archives-ouvertes.fr/structure/59923,"Laboratoire d'Informatique, Signaux, et Systèmes de Sophia-Antipolis (I3S) / Equipe MC3",https://data.archives-ouvertes.fr/doctype/Article,France,,,Bruno Martin. On Goles’ universal machines: A computational point of view. Theoretical Computer Science-- Elsevier-- 2013-- Discrete Mathematical Structures: From Dynamics to Complexity-- 504-- pp.83-88. &#x27E8;10.1016/j.tcs.2013.04.024&#x27E9;. &#x27E8;hal-01217199&#x27E9;,Bruno Martin&https://data.archives-ouvertes.fr/author/248161,ART,en,Journal articles
https://data.archives-ouvertes.fr/author/248161,https://data.archives-ouvertes.fr/document/hal-02560383v1,Bruno Martin,Introducing a Verified Authenticated Key Exchange Protocol over Voice Channels for Secure Voice Communication,https://data.archives-ouvertes.fr/document/hal-02560383,2020-02-25,https://data.archives-ouvertes.fr/structure/59923,"Laboratoire d'Informatique, Signaux, et Systèmes de Sophia-Antipolis (I3S) / Equipe MC3",https://data.archives-ouvertes.fr/doctype/ConferencePaper,France,,,Piotr Krasnowski-- Jerome Lebrun-- Bruno Martin. Introducing a Verified Authenticated Key Exchange Protocol over Voice Channels for Secure Voice Communication. 6th International Conference on Information Systems Security and Privacy-- Feb 2020-- Valletta-- Malta. pp.683-690-- &#x27E8;10.5220/0009156506830690&#x27E9;. &#x27E8;hal-02560383&#x27E9;,Bruno Martin&https://data.archives-ouvertes.fr/author/248161&&Jerome Lebrun&https://data.archives-ouvertes.fr/author/301773&&Piotr Krasnowski&https://data.archives-ouvertes.fr/author/11814281,COMM,en,Conference papers
https://data.archives-ouvertes.fr/author/248161,https://data.archives-ouvertes.fr/document/hal-01980216v1,Bruno Martin,Pseudo-random sequence generation with cellular automata,https://data.archives-ouvertes.fr/document/hal-01980216,2018-11-01,https://data.archives-ouvertes.fr/structure/59923,"Laboratoire d'Informatique, Signaux, et Systèmes de Sophia-Antipolis (I3S) / Equipe MC3",https://data.archives-ouvertes.fr/doctype/ConferencePaper,France,,,Bruno Martin. Pseudo-random sequence generation with cellular automata. 6th International Workshop on Applications and Fundamentals of Cellular Automata-- Nov 2018-- Hida-- Takayama-- Japan. &#x27E8;hal-01980216&#x27E9;,Bruno Martin&https://data.archives-ouvertes.fr/author/248161,COMM,en,Conference papers
https://data.archives-ouvertes.fr/author/302427,https://data.archives-ouvertes.fr/document/hal-00273943v1,Siamak Taati,A particle displacement representation for conservation laws in two-dimensional cellular automata,https://data.archives-ouvertes.fr/document/hal-00273943,2008-04-21,https://data.archives-ouvertes.fr/structure/93061,Turku Centre for Computer Science,https://data.archives-ouvertes.fr/doctype/ConferencePaper,Finlande,2008-04-16,"FIN-20014, Turku",Jarkko Kari-- Siamak Taati. A particle displacement representation for conservation laws in two-dimensional cellular automata. JAC 2008-- Apr 2008-- Uzès-- France. pp.65-73. &#x27E8;hal-00273943&#x27E9;,Siamak Taati&https://data.archives-ouvertes.fr/author/302427&&Jarkko Kari&https://data.archives-ouvertes.fr/author/300208,COMM,en,Conference papers
https://data.archives-ouvertes.fr/author/302427,https://data.archives-ouvertes.fr/document/hal-02159155v1,Siamak Taati,Cellular automata for the self-stabilisation of colourings and tilings,https://data.archives-ouvertes.fr/document/hal-02159155,2019-06-18,https://data.archives-ouvertes.fr/structure/48400,Bernoulli Institute for Mathematics and Computer Science and Artificial Intelligence,https://data.archives-ouvertes.fr/doctype/Preprint,Pays-Bas,2019-06-18,Nijenborgh 9 9747 AG Groningen The Netherlands,Nazim Fatès-- Irène Marcovici-- Siamak Taati. Cellular automata for the self-stabilisation of colourings and tilings. 2019. &#x27E8;hal-02159155v1&#x27E9;,Irène Marcovici&https://data.archives-ouvertes.fr/author/739548&&Siamak Taati&https://data.archives-ouvertes.fr/author/302427&&Nazim A. Fatès&https://data.archives-ouvertes.fr/author/1109,UNDEFINED,en,"Preprints, Working Papers, ..."
https://data.archives-ouvertes.fr/author/302427,https://data.archives-ouvertes.fr/document/hal-02159155v2,Siamak Taati,Cellular automata for the self-stabilisation of colourings and tilings,https://data.archives-ouvertes.fr/document/hal-02159155,2019-09-06,https://data.archives-ouvertes.fr/structure/48400,Bernoulli Institute for Mathematics and Computer Science and Artificial Intelligence,https://data.archives-ouvertes.fr/doctype/Chapter,Pays-Bas,2019-11-26,Nijenborgh 9 9747 AG Groningen The Netherlands,Nazim Fatès-- Irène Marcovici-- Siamak Taati. Cellular automata for the self-stabilisation of colourings and tilings. Proceedings of RP 2019 (International Conference on Reachability Problems)-- Springer-- pp.121-136-- 2019-- &#x27E8;10.1007/978-3-030-30806-3_10&#x27E9;. &#x27E8;hal-02159155v2&#x27E9;,Irène Marcovici&https://data.archives-ouvertes.fr/author/739548&&Siamak Taati&https://data.archives-ouvertes.fr/author/302427&&Nazim A. Fatès&https://data.archives-ouvertes.fr/author/1109,COUV,en,Book sections
https://data.archives-ouvertes.fr/author/302427,https://data.archives-ouvertes.fr/document/hal-01196135v1,Siamak Taati,Conservation Laws and Invariant Measures in Surjective Cellular Automata,https://data.archives-ouvertes.fr/document/hal-01196135,2011-01-01,https://data.archives-ouvertes.fr/structure/207698,Department of Mathematics,https://data.archives-ouvertes.fr/doctype/ConferencePaper,Pays-Bas,2015-09-09,"University of Groningen Nijenborgh 9, 9747 AG Groningen (Bernoulliborg)",Jarkko Kari-- Siamak Taati. Conservation Laws and Invariant Measures in Surjective Cellular Automata. 17th International Workshop on Celular Automata and Discrete Complex Systems-- 2011-- Santiago-- Chile. pp.113-122. &#x27E8;hal-01196135&#x27E9;,Siamak Taati&https://data.archives-ouvertes.fr/author/302427&&Jarkko Kari&https://data.archives-ouvertes.fr/author/639195,COMM,en,Conference papers
https://data.archives-ouvertes.fr/author/302427,https://data.archives-ouvertes.fr/document/hal-00310402v1,Siamak Taati,The Most General Conservation Law for a Cellular Automaton,https://data.archives-ouvertes.fr/document/hal-00310402,2008-06-07,https://data.archives-ouvertes.fr/structure/93061,Turku Centre for Computer Science,https://data.archives-ouvertes.fr/doctype/ConferencePaper,Finlande,,"FIN-20014, Turku",Enrico Formenti-- Jarkko Kari-- Siamak Taati. The Most General Conservation Law for a Cellular Automaton. Computer Science Symposium in Russia (CSR 2008)-- Jun 2008-- Moscou-- Russia. pp.194-203. &#x27E8;hal-00310402&#x27E9;,Siamak Taati&https://data.archives-ouvertes.fr/author/302427&&Enrico Formenti&https://data.archives-ouvertes.fr/author/46480&&Jarkko Kari&https://data.archives-ouvertes.fr/author/300208,COMM,en,Conference papers
https://data.archives-ouvertes.fr/author/302427,https://data.archives-ouvertes.fr/document/hal-01242438v1,Siamak Taati,On the impact of the distance between two genes on their interaction curve,https://data.archives-ouvertes.fr/document/hal-01242438,2012-01-01,https://data.archives-ouvertes.fr/structure/207698,Department of Mathematics,https://data.archives-ouvertes.fr/doctype/Article,Pays-Bas,,"University of Groningen Nijenborgh 9, 9747 AG Groningen (Bernoulliborg)",Siamak Taati-- Enrico Formenti-- Jean-Paul Comet-- Gilles Bernot. On the impact of the distance between two genes on their interaction curve. Journal of Mathematical Biology-- Springer Verlag (Germany)-- 2012-- 64 (1)-- pp.131-147. &#x27E8;10.1007/s00285-010-0373-5&#x27E9;. &#x27E8;hal-01242438&#x27E9;,Siamak Taati&https://data.archives-ouvertes.fr/author/302427&&Jean-Paul Comet&https://data.archives-ouvertes.fr/author/316681&&Gilles Bernot&https://data.archives-ouvertes.fr/author/368823&&Enrico Formenti&https://data.archives-ouvertes.fr/author/46480,ART,en,Journal articles
https://data.archives-ouvertes.fr/author/335930,https://data.archives-ouvertes.fr/document/hal-01312493v1,Alberto Dennunzio,Cellular Automata Dynamical Systems,https://data.archives-ouvertes.fr/document/hal-01312493,2012-01-01,https://data.archives-ouvertes.fr/structure/55339,Dipartimento di Informatica Sistemistica e Comunicazione,https://data.archives-ouvertes.fr/doctype/Chapter,Italie,,"Viale Sarca, 336 20126 Milano - Edificio U14",Alberto Dennunzio-- Enrico Formenti-- Petr Kurka. Cellular Automata Dynamical Systems. Grzegorz Rozenberg; Thomas Bäck; Joost N. Kok. Handbook of Natural Computing-- Springer-- pp.25--75-- 2012-- 978-3-540-92909-3. &#x27E8;10.1007/978-3-540-92910-9_2&#x27E9;. &#x27E8;hal-01312493&#x27E9;,Petr Kurka&https://data.archives-ouvertes.fr/author/336372&&Enrico Formenti&https://data.archives-ouvertes.fr/author/466730&&Alberto Dennunzio&https://data.archives-ouvertes.fr/author/335930,COUV,en,Book sections
https://data.archives-ouvertes.fr/author/335930,https://data.archives-ouvertes.fr/document/hal-01312499v1,Alberto Dennunzio,m-Asynchronous Cellular Automata,https://data.archives-ouvertes.fr/document/hal-01312499,2012-09-24,https://data.archives-ouvertes.fr/structure/55339,Dipartimento di Informatica Sistemistica e Comunicazione,https://data.archives-ouvertes.fr/doctype/ConferencePaper,Italie,,"Viale Sarca, 336 20126 Milano - Edificio U14",Alberto Dennunzio-- Enrico Formenti-- Luca Manzoni-- Giancarlo Mauri. m-Asynchronous Cellular Automata. Automata for Research and Industry-- ACRI 2012-- -- Georgios Ch. Sirakoulis; S. Bandini-- Sep 2012-- Santorini-- Greece. pp.653-662-- &#x27E8;10.1007/978-3-642-33350-7_67&#x27E9;. &#x27E8;hal-01312499&#x27E9;,Giancarlo Mauri&https://data.archives-ouvertes.fr/author/198452&&Luca Manzoni&https://data.archives-ouvertes.fr/author/1334225&&Enrico Formenti&https://data.archives-ouvertes.fr/author/466730&&Alberto Dennunzio&https://data.archives-ouvertes.fr/author/335930,COMM,en,Conference papers
https://data.archives-ouvertes.fr/author/335930,https://data.archives-ouvertes.fr/document/hal-02889784v1,Alberto Dennunzio,From Linear to Additive Cellular Automata,https://data.archives-ouvertes.fr/document/hal-02889784,2020-07-08,https://data.archives-ouvertes.fr/structure/55339,Dipartimento di Informatica Sistemistica e Comunicazione,https://data.archives-ouvertes.fr/doctype/ConferencePaper,Italie,,"Viale Sarca, 336 20126 Milano - Edificio U14",Alberto Dennunzio-- Enrico Formenti-- Darij Grinberg-- Luciano Margara. From Linear to Additive Cellular Automata. 47th International Colloquium on Automata-- Languages-- and Programming (ICALP 2020)-- Jul 2020-- Saarbrücken-- Germany. &#x27E8;hal-02889784&#x27E9;,Luciano Margara&https://data.archives-ouvertes.fr/author/302417&&Enrico Formenti&https://data.archives-ouvertes.fr/author/466730&&Darij Grinberg&https://data.archives-ouvertes.fr/author/1224441&&Alberto Dennunzio&https://data.archives-ouvertes.fr/author/335930,COMM,en,Conference papers
https://data.archives-ouvertes.fr/author/335930,https://data.archives-ouvertes.fr/document/hal-00310411v1,Alberto Dennunzio,Decidable properties of 2D cellular automata,https://data.archives-ouvertes.fr/document/hal-00310411,2008-09-16,https://data.archives-ouvertes.fr/structure/55339,Dipartimento di Informatica Sistemistica e Comunicazione,https://data.archives-ouvertes.fr/doctype/ConferencePaper,Italie,,"Viale Sarca, 336 20126 Milano - Edificio U14",Enrico Formenti-- Alberto Dennunzio. Decidable properties of 2D cellular automata. DEVELOPMENTS IN LANGUAGE THEORY (DLT 2008)-- Sep 2008-- Kioto-- Japan. pp.264-275. &#x27E8;hal-00310411&#x27E9;,Enrico Formenti&https://data.archives-ouvertes.fr/author/46480&&Alberto Dennunzio&https://data.archives-ouvertes.fr/author/335930,COMM,en,Conference papers
https://data.archives-ouvertes.fr/author/335930,https://data.archives-ouvertes.fr/document/hal-01312506v1,Alberto Dennunzio,Foreword: asynchronous cellular automata and nature-inspired computation,https://data.archives-ouvertes.fr/document/hal-01312506,2012-06-01,https://data.archives-ouvertes.fr/structure/55339,Dipartimento di Informatica Sistemistica e Comunicazione,https://data.archives-ouvertes.fr/doctype/Article,Italie,,"Viale Sarca, 336 20126 Milano - Edificio U14",Alberto Dennunzio-- Enrico Formenti-- Ferdinand Pepper-- Hiroshi Umeo. Foreword: asynchronous cellular automata and nature-inspired computation. Natural Computing-- Springer Verlag-- 2012-- 11 (2)-- pp.267-268. &#x27E8;10.1007/s11047-012-9309-x&#x27E9;. &#x27E8;hal-01312506&#x27E9;,Hiroshi Umeo&https://data.archives-ouvertes.fr/author/312711&&Ferdinand Pepper&https://data.archives-ouvertes.fr/author/1334231&&Enrico Formenti&https://data.archives-ouvertes.fr/author/466730&&Alberto Dennunzio&https://data.archives-ouvertes.fr/author/335930,ART,en,Journal articles
https://data.archives-ouvertes.fr/author/335930,https://data.archives-ouvertes.fr/document/hal-01312569v1,Alberto Dennunzio,m-Asynchronous cellular automata: from fairness to quasi-fairness,https://data.archives-ouvertes.fr/document/hal-01312569,2013-12-01,https://data.archives-ouvertes.fr/structure/55339,Dipartimento di Informatica Sistemistica e Comunicazione,https://data.archives-ouvertes.fr/doctype/Article,Italie,,"Viale Sarca, 336 20126 Milano - Edificio U14",Enrico Formenti-- Alberto Dennunzio-- Giancarlo Mauri-- Luca Manzoni. m-Asynchronous cellular automata: from fairness to quasi-fairness. Natural Computing-- Springer Verlag-- 2013-- 12 (4)-- pp.561-572. &#x27E8;10.1007/s11047-013-9386-5&#x27E9;. &#x27E8;hal-01312569&#x27E9;,Giancarlo Mauri&https://data.archives-ouvertes.fr/author/198452&&Luca Manzoni&https://data.archives-ouvertes.fr/author/1334225&&Enrico Formenti&https://data.archives-ouvertes.fr/author/466730&&Alberto Dennunzio&https://data.archives-ouvertes.fr/author/335930,ART,en,Journal articles
https://data.archives-ouvertes.fr/author/335930,https://data.archives-ouvertes.fr/document/hal-01313561v1,Alberto Dennunzio,Limit Properties of Doubly Quiescent m-Asynchronous Elementary Cellular Automata,https://data.archives-ouvertes.fr/document/hal-01313561,2014-01-01,https://data.archives-ouvertes.fr/structure/55339,Dipartimento di Informatica Sistemistica e Comunicazione,https://data.archives-ouvertes.fr/doctype/Article,Italie,,"Viale Sarca, 336 20126 Milano - Edificio U14",Enrico Formenti-- Alberto Dennunzio-- Luca Manzoni. Limit Properties of Doubly Quiescent m-Asynchronous Elementary Cellular Automata. Journal of Cellular Automata-- Old City Publishing-- 2014-- 9 (5-6)-- pp.341--355. &#x27E8;hal-01313561&#x27E9;,Luca Manzoni&https://data.archives-ouvertes.fr/author/1334225&&Enrico Formenti&https://data.archives-ouvertes.fr/author/466730&&Alberto Dennunzio&https://data.archives-ouvertes.fr/author/335930,ART,en,Journal articles
https://data.archives-ouvertes.fr/author/335930,https://data.archives-ouvertes.fr/document/hal-01312565v1,Alberto Dennunzio,Computing Issues of Asynchronous CA,https://data.archives-ouvertes.fr/document/hal-01312565,2012-01-01,https://data.archives-ouvertes.fr/structure/55339,Dipartimento di Informatica Sistemistica e Comunicazione,https://data.archives-ouvertes.fr/doctype/Article,Italie,,"Viale Sarca, 336 20126 Milano - Edificio U14",Alberto Dennunzio-- Enrico Formenti-- Luca Manzoni. Computing Issues of Asynchronous CA. Fundamenta Informaticae-- Polskie Towarzystwo Matematyczne-- 2012-- 120-- pp.165-180. &#x27E8;10.3233/FI-2012-755&#x27E9;. &#x27E8;hal-01312565&#x27E9;,Luca Manzoni&https://data.archives-ouvertes.fr/author/1334225&&Enrico Formenti&https://data.archives-ouvertes.fr/author/466730&&Alberto Dennunzio&https://data.archives-ouvertes.fr/author/335930,ART,en,Journal articles
https://data.archives-ouvertes.fr/author/335930,https://data.archives-ouvertes.fr/document/hal-01312577v1,Alberto Dennunzio,Preface,https://data.archives-ouvertes.fr/document/hal-01312577,2013-01-01,https://data.archives-ouvertes.fr/structure/55339,Dipartimento di Informatica Sistemistica e Comunicazione,https://data.archives-ouvertes.fr/doctype/Article,Italie,,"Viale Sarca, 336 20126 Milano - Edificio U14",Julien Cervelle-- Alberto Dennunzio-- Enrico Formenti. Preface. Fundamenta Informaticae-- Polskie Towarzystwo Matematyczne-- 2013-- Cellular Automata and Models of Computation-- 126 (2-3)-- pp.1-2. &#x27E8;10.3233/FI-2013-874&#x27E9;. &#x27E8;hal-01312577&#x27E9;,Julien Cervelle&https://data.archives-ouvertes.fr/author/46479&&Enrico Formenti&https://data.archives-ouvertes.fr/author/466730&&Alberto Dennunzio&https://data.archives-ouvertes.fr/author/335930,ART,en,Journal articles
https://data.archives-ouvertes.fr/author/335930,https://data.archives-ouvertes.fr/document/hal-01313574v1,Alberto Dennunzio,"Multidimensional cellular automata: closing property, quasi-expansivity, and (un)decidability issues",https://data.archives-ouvertes.fr/document/hal-01313574,2014-01-09,https://data.archives-ouvertes.fr/structure/55339,Dipartimento di Informatica Sistemistica e Comunicazione,https://data.archives-ouvertes.fr/doctype/Article,Italie,,"Viale Sarca, 336 20126 Milano - Edificio U14",Alberto Dennunzio-- Enrico Formenti-- Michael Weiss. Multidimensional cellular automata: closing property-- quasi-expansivity-- and (un)decidability issues. Theoretical Computer Science-- Elsevier-- 2014-- 516-- pp.40-59. &#x27E8;10.1016/j.tcs.2013.11.005&#x27E9;. &#x27E8;hal-01313574&#x27E9;,Michael Weiss&https://data.archives-ouvertes.fr/author/376721&&Enrico Formenti&https://data.archives-ouvertes.fr/author/466730&&Alberto Dennunzio&https://data.archives-ouvertes.fr/author/335930,ART,en,Journal articles
https://data.archives-ouvertes.fr/author/335930,https://data.archives-ouvertes.fr/document/hal-01313690v1,Alberto Dennunzio,Reachability in Resource-Bounded Reaction Systems,https://data.archives-ouvertes.fr/document/hal-01313690,2016-03-14,https://data.archives-ouvertes.fr/structure/55339,Dipartimento di Informatica Sistemistica e Comunicazione,https://data.archives-ouvertes.fr/doctype/ConferencePaper,Italie,,"Viale Sarca, 336 20126 Milano - Edificio U14",Alberto Dennunzio-- Enrico Formenti-- Luca Manzoni-- Antonio Porreca. Reachability in Resource-Bounded Reaction Systems. LATA 2016-- Adrian-Horia Dediu; Jan Janousek; Carlos Martín-Vide; Bianca Truthe-- Mar 2016-- Prague-- Czech Republic. pp.592-602-- &#x27E8;10.1007/978-3-319-30000-9_45&#x27E9;. &#x27E8;hal-01313690&#x27E9;,Luca Manzoni&https://data.archives-ouvertes.fr/author/1334225&&Antonio Enrico Porreca&https://data.archives-ouvertes.fr/author/1334322&&Enrico Formenti&https://data.archives-ouvertes.fr/author/466730&&Alberto Dennunzio&https://data.archives-ouvertes.fr/author/335930,COMM,en,Conference papers
https://data.archives-ouvertes.fr/author/335930,https://data.archives-ouvertes.fr/document/hal-01313318v1,Alberto Dennunzio,Non Uniform Cellular Automata Description of Signed Partition Versions of Ice and Sand Pile Models,https://data.archives-ouvertes.fr/document/hal-01313318,2014-09-22,https://data.archives-ouvertes.fr/structure/55339,Dipartimento di Informatica Sistemistica e Comunicazione,https://data.archives-ouvertes.fr/doctype/ConferencePaper,Italie,,"Viale Sarca, 336 20126 Milano - Edificio U14",Enrico Formenti-- Alberto Dennunzio-- Luca Manzoni-- Gianpiero Cattaneo-- Giampiero Chiaselotti. Non Uniform Cellular Automata Description of Signed Partition Versions of Ice and Sand Pile Models. ACRI 2014-- Jarosław Wąs; Georgios Ch. Sirakoulis; Stefania Bandini-- Sep 2014-- Krakov-- Poland. pp.115-124-- &#x27E8;10.1007/978-3-319-11520-7_13&#x27E9;. &#x27E8;hal-01313318&#x27E9;,Luca Manzoni&https://data.archives-ouvertes.fr/author/1334225&&Gianpiero Cattaneo&https://data.archives-ouvertes.fr/author/1335097&&Giampiero Chiaselotti&https://data.archives-ouvertes.fr/author/1335098&&Enrico Formenti&https://data.archives-ouvertes.fr/author/466730&&Alberto Dennunzio&https://data.archives-ouvertes.fr/author/335930,COMM,en,Conference papers
https://data.archives-ouvertes.fr/author/1259882,https://data.archives-ouvertes.fr/document/hal-01242315v1,Zahradník Ondřej,A Search Algorithm for Subshift Attractors of Cellular Automata,https://data.archives-ouvertes.fr/document/hal-01242315,2010-04-01,https://data.archives-ouvertes.fr/structure/148186,Faculty of Mathematics and Physics [Praha/Prague],https://data.archives-ouvertes.fr/doctype/Article,République tchèque,,"Ke Karlovu 3, 121 16 Prague 2",Enrico Formenti-- Petr Kurka-- Zahradník Ondřej. A Search Algorithm for Subshift Attractors of Cellular Automata. Theory of Computing Systems-- Springer Verlag-- 2010-- 46 (3)-- pp.479-498. &#x27E8;10.1007/s00224-009-9230-6&#x27E9;. &#x27E8;hal-01242315&#x27E9;,Zahradník Ondřej&https://data.archives-ouvertes.fr/author/1259882&&Enrico Formenti&https://data.archives-ouvertes.fr/author/46480&&Petr Kurka&https://data.archives-ouvertes.fr/author/338811,ART,en,Journal articles
https://data.archives-ouvertes.fr/author/553515,https://data.archives-ouvertes.fr/document/hal-00542340v1,Eric Goles,Computational Complexity of Avalanches in the Kadanoff Two-dimensional Sandpile Model,https://data.archives-ouvertes.fr/document/hal-00542340,2010-12-15,https://data.archives-ouvertes.fr/structure/129629,Facultad de Ingeniería y Ciencias [Santiago],https://data.archives-ouvertes.fr/doctype/ConferencePaper,Chili,2010-12-02,"Av. Diagonal Las Torres 2640, Penalolen, Santiago, Chile",Eric Goles-- Bruno Martin. Computational Complexity of Avalanches in the Kadanoff Two-dimensional Sandpile Model. Journées Automates Cellulaires 2010-- Dec 2010-- Turku-- Finland. pp.121-132. &#x27E8;hal-00542340&#x27E9;,Bruno Martin&https://data.archives-ouvertes.fr/author/248161&&Eric Goles&https://data.archives-ouvertes.fr/author/553515,COMM,en,Conference papers
